,days,prices_usd,volumes_usd,prices_delta,prices_delta_sign,volumes_delta,volumes_delta_sign
988,989,4223.436600298453,75426594.18728757,121.6718369051996,1,-46773747.621126145,-1
989,990,4338.351528454922,84311849.6849956,114.9149281564687,1,8885255.497708037,1
990,991,4176.827333290892,85632079.2232851,-161.52419516403006,-1,1320229.5382894874,1
991,992,4086.9601598642953,40302315.10827757,-89.86717342659676,-1,-45329764.11500753,-1
992,993,4100.887188703473,33582978.85922053,13.927028839177638,1,-6719336.24905704,-1
993,994,3983.130995339752,71067743.80692431,-117.75619336372074,-1,37484764.947703786,1
994,995,3955.6657253728304,67555653.17071839,-27.465269966921824,-1,-3512090.6362059265,-1
995,996,4158.641991945347,48978959.80399101,202.97626657251703,1,-18576693.366727374,-1
996,997,4241.792095370126,42608004.53849527,83.15010342477854,1,-6370955.26549574,-1
997,998,4357.855100162396,46268736.96656315,116.06300479227048,1,3660732.428067878,1
998,999,4323.953701973678,25442235.453892715,-33.901398188718304,-1,-20826501.512670435,-1
999,1000,4332.499986636186,36027638.83981973,8.546284662507787,1,10585403.385927014,1
1000,1001,4327.9815140067185,39433556.300345,-4.5184726294673965,-1,3405917.4605252743,1
1001,1002,4534.438525424672,65599431.281110145,206.45701141795325,1,26165874.98076514,1
1002,1003,4593.209543293193,47515197.851195134,58.771017868521085,1,-18084233.42991501,-1
1003,1004,4708.913495067214,60926822.73307806,115.70395177402133,1,13411624.881882928,1
1004,1005,4847.866457850864,91108725.38600786,138.95296278365004,1,30181902.652929798,1
1005,1006,4665.21267957399,82116861.28668314,-182.65377827687462,-1,-8991864.099324718,-1
1006,1007,4632.4605893775315,46641728.01040468,-32.752090196458084,-1,-35475133.27627846,-1
1007,1008,4423.83773405346,103917367.7385072,-208.62285532407168,-1,57275639.72810251,1
1008,1009,4435.895963361963,71240842.62693514,12.058229308503542,1,-32676525.111572057,-1
1009,1010,4604.089939859222,64190848.15369787,168.19397649725852,1,-7049994.473237269,-1
1010,1011,4604.68977069023,34368366.22718818,0.5998308310081484,1,-29822481.926509693,-1
1011,1012,4388.564050682334,97937275.72353181,-216.12572000789623,-1,63568909.496343635,1
1012,1013,4318.488979883908,40394751.462952614,-70.07507079842617,-1,-57542524.2605792,-1
1013,1014,4245.768113074266,44149205.65926266,-72.72086680964185,-1,3754454.1963100433,1
1014,1015,4211.700595141431,37049634.42586655,-34.06751793283456,-1,-7099571.2333961055,-1
1015,1016,4178.718245295475,64594273.699066915,-32.98234984595638,-1,27544639.273200363,1
1016,1017,3887.5997899605513,75979433.22300714,-291.1184553349235,-1,11385159.523940228,1
1017,1018,3486.5045917853276,136863635.85559776,-401.0951981752237,-1,60884202.63259062,1
1018,1019,3497.637487468786,172640930.55176535,11.132895683458173,1,35777294.69616759,1
1019,1020,3769.3647359752963,67443275.44467843,271.7272485065105,1,-105197655.10708693,-1
1020,1021,3705.3614869694666,44866984.81634669,-64.00324900582973,-1,-22576290.628331736,-1
1021,1022,4001.2745981949115,72398945.80878544,295.91311122544494,1,27531960.99243875,1
1022,1023,3943.337083445683,45401265.873211905,-57.937514749228285,-1,-26997679.935573533,-1
1023,1024,3928.8343609880744,39996746.43316057,-14.502722457608797,-1,-5404519.440051332,-1
1024,1025,3723.980892987917,53653116.29974998,-204.8534680001576,-1,13656369.866589405,1
1025,1026,3619.751679271663,39462700.85801028,-104.22921371625398,-1,-14190415.4417397,-1
1026,1027,3755.684240653889,24575018.383647457,135.93256138222614,1,-14887682.47436282,-1
1027,1028,3696.020029601355,19246732.451995354,-59.66421105253403,-1,-5328285.931652103,-1
1028,1029,3888.2597321303897,33467029.292529985,192.23970252903473,1,14220296.840534631,1
1029,1030,3915.589025925994,23851780.49771915,27.32929379560437,1,-9615248.794810835,-1
1030,1031,4106.940509233952,48783411.95892672,191.351483307958,1,24931631.461207572,1
1031,1032,4173.008394513332,38405026.748022266,66.06788527937988,1,-10378385.210904457,-1
1032,1033,4151.931123837814,32645215.470568195,-21.077270675517866,-1,-5759811.277454071,-1
1033,1034,4296.087752660026,28973273.855955694,144.15662882221204,1,-3671941.614612501,-1
1034,1035,4337.024896193663,23786950.349337913,40.93714353363703,1,-5186323.506617781,-1
1035,1036,4405.8415713405375,32881016.087954175,68.81667514687433,1,9094065.738616262,1
1036,1037,4298.332155017575,42803801.43451808,-107.50941632296235,-1,9922785.346563902,1
1037,1038,4231.069662454467,27352543.594891686,-67.26249256310803,-1,-15451257.83962639,-1
1038,1039,4283.39158415085,25134647.878891706,52.32192169638256,1,-2217895.7159999795,-1
1039,1040,4368.410957487902,28215167.25424853,85.01937333705246,1,3080519.375356823,1
1040,1041,4372.079281277344,17396250.941626683,3.6683237894421836,1,-10818916.312621847,-1
1041,1042,4544.105499728673,35679903.74269162,172.02621845132853,1,18283652.80106494,1
1042,1043,4727.407411721894,70725118.22959687,183.30191199322144,1,35045214.48690525,1
1043,1044,4811.344382222245,59507542.23490258,83.93697050035098,1,-11217575.994694285,-1
1044,1045,4814.231963977301,35067877.28138709,2.8875817550560896,1,-24439664.953515492,-1
1045,1046,5345.2442901577915,153320698.0679693,531.0123261804902,1,118252820.7865822,1
1046,1047,5617.020439223583,93344335.47536221,271.7761490657913,1,-59976362.59260708,-1
1047,1048,5716.232716105175,55204368.8882657,99.21227688159252,1,-38139966.58709651,-1
1048,1049,5596.926959250985,60030624.87104504,-119.3057568541899,-1,4826255.982779339,1
1049,1050,5684.258844272796,52776183.515725955,87.3318850218102,1,-7254441.355319083,-1
1050,1051,5587.608953227126,51278151.667503506,-96.64989104566939,-1,-1498031.8482224494,-1
1051,1052,5399.1434773504,89120181.24073163,-188.4654758767265,-1,37842029.57322812,1
1052,1053,5676.6581254347,44717360.86489482,277.51464808430046,1,-44402820.375836805,-1
1053,1054,5915.240787197503,109704844.31321758,238.58266176280267,1,64987483.44832276,1
1054,1055,6061.41684873683,78571953.71722879,146.17606153932684,1,-31132890.595988795,-1
1055,1056,5921.921108205258,56973443.71236564,-139.49574053157176,-1,-21598510.004863143,-1
1056,1057,5796.5744007579115,122039797.33746296,-125.34670744734649,-1,65066353.62509732,1
1057,1058,5604.489459546281,90010711.48424768,-192.0849412116304,-1,-32029085.853215277,-1
1058,1059,5614.942643971939,61734218.39748846,10.453184425658037,1,-28276493.086759225,-1
1059,1060,5879.031531863792,63888399.05419515,264.0888878918531,1,2154180.656706691,1
1060,1061,5802.690700691211,50728259.6482774,-76.3408311725816,-1,-13160139.405917749,-1
1061,1062,5760.31556473693,27191616.856257852,-42.37513595428027,-1,-23536642.79201955,-1
1062,1063,6027.80468029258,80670944.64896071,267.48911555564973,1,53479327.79270285,1
1063,1064,6120.742668737456,46040174.85750238,92.93798844487628,1,-34630769.79145833,-1
1064,1065,6336.130047794159,98245434.78509593,215.38737905670223,1,52205259.92759355,1
1065,1066,6678.6896445541815,176426100.6452093,342.55959676002294,1,78180665.86011338,1
1066,1067,7059.621233473478,224140430.85146356,380.9315889192967,1,47714330.206254244,1
1067,1068,7265.985704233802,145862734.51126394,206.36447076032346,1,-78277696.34019962,-1
1068,1069,7353.51582984266,88798077.7331371,87.53012560885873,1,-57064656.778126836,-1
1069,1070,7436.841545983234,143596472.27614585,83.3257161405736,1,54798394.543008745,1
1070,1071,7151.455111293987,153264164.05426753,-285.3864346892469,-1,9667691.77812168,1
1071,1072,7153.734948036445,112127525.0962034,2.279836742457519,1,-41136638.958064124,-1
1072,1073,7423.452334636667,264121160.7504616,269.7173866002222,1,151993635.6542582,1
1073,1074,7210.500511916963,121618657.35844786,-212.95182271970407,-1,-142502503.39201373,-1
1074,1075,6777.218780550885,227691066.95440832,-433.281731366078,-1,106072409.59596045,1
1075,1076,6306.068939224389,191587937.11022523,-471.14984132649533,-1,-36103129.84418309,-1
1076,1077,6032.346805639644,290208608.6874114,-273.7221335847453,-1,98620671.5771862,1
1077,1078,6524.056108096642,219687085.91973338,491.70930245699765,1,-70521522.76767805,-1
1078,1079,6638.935171667547,138687722.49402246,114.8790635709056,1,-80999363.42571092,-1
1079,1080,7166.825233321016,166494426.67551935,527.8900616534684,1,27806704.18149689,1
1080,1081,7686.74911823969,245521861.68387434,519.923884918674,1,79027435.00835499,1
1081,1082,7745.793616285779,182327236.62613243,59.04449804608885,1,-63194625.05774191,-1
1082,1083,7751.7986077730575,67080279.42269216,6.004991487278858,1,-115246957.20344028,-1
1083,1084,7934.773907385853,122680624.40348268,182.97529961279542,1,55600344.98079052,1
1084,1085,8118.797966024334,198294121.01989257,184.0240586384807,1,75613496.6164099,1
1085,1086,8190.696144698503,169014037.58823323,71.89817867416969,1,-29280083.43165934,-1
1086,1087,8218.834773451319,105475886.52164313,28.138628752815748,1,-63538151.0665901,-1
1087,1088,8135.261587804341,104448546.57797156,-83.57318564697835,-1,-1027339.9436715692,-1
1088,1089,8228.201570904568,106672996.52952614,92.93998310022744,1,2224449.9515545815,1
1089,1090,8691.749504008856,176853362.1041786,463.54793310428795,1,70180365.57465246,1
1090,1091,9376.565283448626,281615968.0344031,684.8157794397703,1,104762605.93022448,1
1091,1092,9688.621106112085,197527785.90209982,312.05582266345846,1,-84088182.13230327,-1
1092,1093,10093.507730664367,271585776.80566376,404.8866245522822,1,74057990.90356395,1
1093,1094,10404.615271143091,650660951.1513125,311.10754047872433,1,379075174.3456487,1
1094,1095,9777.796898511633,362310128.51772726,-626.8183726314583,-1,-288350822.6335852,-1
1095,1096,10516.000422345749,347049216.22278666,738.2035238341159,1,-15260912.29494059,-1
1096,1097,10955.898596683557,169014048.64787987,439.8981743378081,1,-178035167.5749068,-1
1097,1098,11367.38348242851,369740283.8548828,411.4848857449524,1,200726235.2070029,1
1098,1099,11436.627635920137,205255375.63638735,69.244153491627,1,-164484908.21849543,-1
1099,1100,11899.942683425554,280146112.6617862,463.31504750541717,1,74890737.02539885,1
1100,1101,13411.720105765286,709072264.5682211,1511.7774223397319,1,428926151.9064349,1
1101,1102,16411.95383266299,1427439618.948178,3000.233726897706,1,718367354.379957,1
1102,1103,15887.856601428453,774613421.9436613,-524.0972312345384,-1,-652826197.0045167,-1
1103,1104,14864.950477391534,660005546.2393212,-1022.9061240369192,-1,-114607875.7043401,-1
1104,1105,15533.097560303788,731882851.4105077,668.1470829122536,1,71877305.17118645,1
1105,1106,16845.056569908644,494599945.34560114,1311.959009604856,1,-237282906.06490654,-1
1106,1107,17396.383156601874,586892401.5406352,551.3265866932306,1,92292456.19503409,1
1107,1108,16842.55889413311,406332660.4671543,-553.8242624687628,-1,-180559741.0734809,-1
1108,1109,17047.30456113859,423930684.7825067,204.74566700547803,1,17598024.31535238,1
1109,1110,17662.857721897395,291485619.8558524,615.5531607588055,1,-132445064.92665428,-1
1110,1111,18961.359750134154,545621282.2879742,1298.5020282367586,1,254135662.4321218,1
1111,1112,19219.341277349395,511645972.930118,257.98152721524093,1,-33975309.357856214,-1
1112,1113,18879.65032853188,344633482.2073939,-339.69094881751516,-1,-167012490.72272414,-1
1113,1114,17416.237012723,848640114.5919862,-1463.4133158088807,-1,504006632.3845923,1
1114,1115,16698.364594572693,524442043.847236,-717.8724181503057,-1,-324198070.7447502,-1
1115,1116,15452.510946346702,849031010.6013463,-1245.8536482259915,-1,324588966.7541103,1
1116,1117,13537.264060808742,1057664627.6110505,-1915.2468855379593,-1,208633617.00970423,1
1117,1118,15051.248303253069,465729081.9723469,1513.9842424443268,1,-591935545.6387036,-1
1118,1119,14003.389472185845,292056333.8395171,-1047.858831067224,-1,-173672748.1328298,-1
1119,1120,14467.728862858105,237977945.07405937,464.33939067225947,1,-54078388.76545775,-1
1120,1121,15788.686195304705,330572928.29593223,1320.9573324466,1,92594983.22187287,1
1121,1122,15151.959790369647,471766794.7453471,-636.7264049350579,-1,141193866.44941485,1
1122,1123,14211.211199366699,345770276.5917663,-940.7485910029482,-1,-125996518.15358078,-1
1123,1124,14321.717283276546,312868605.75481427,110.5060839098478,1,-32901670.83695203,-1
1124,1125,13262.358382030647,324692022.5774183,-1059.3589012458997,-1,11823416.82260406,1
1125,1126,13506.855244689024,226337784.16565642,244.49686265837772,1,-98354238.41176191,-1
1126,1127,13431.874807757275,200318327.78075695,-74.98043693174986,-1,-26019456.384899467,-1
1127,1128,14465.474951956956,351760587.63632685,1033.6001441996814,1,151442259.8555699,1
1128,1129,15036.966853000431,275675036.7006814,571.4919010434751,1,-76085550.93564546,-1
1129,1130,14811.623922980823,252249602.85639018,-225.3429300196076,-1,-23425433.84429121,-1
1130,1131,16291.957493147329,393376386.0172353,1480.3335701665055,1,141126783.1608451,1
1131,1132,16700.359463181332,200587555.0232276,408.40197003400317,1,-192788830.99400768,-1
1132,1133,16184.449263369184,229131525.85617286,-515.9101998121478,-1,28543970.832945257,1
1133,1134,15002.254899457339,315162056.6997489,-1182.1943639118454,-1,86030530.84357601,1
1134,1135,14565.635999143207,258172106.4686099,-436.6189003141317,-1,-56989950.231138974,-1
1135,1136,14031.592753854366,432725577.2470442,-534.0432452888417,-1,174553470.7784343,1
1136,1137,13509.80510731709,267871460.0383108,-521.7876465372756,-1,-164854117.2087334,-1
1137,1138,13827.074165865357,180093272.43261018,317.2690585482669,1,-87778187.60570061,-1
1138,1139,14202.234192883207,132269633.2027056,375.16002701784964,1,-47823639.22990458,-1
1139,1140,13530.497340394739,133790018.11665237,-671.7368524884678,-1,1520384.9139467627,1
1140,1141,13501.999540480425,257932550.282959,-28.497799914313873,-1,124142532.16630664,1
1141,1142,11547.612579011495,730440617.7520374,-1954.3869614689302,-1,472508067.4690784,1
1142,1143,10565.675782843151,632979898.5770314,-981.9367961683438,-1,-97460719.17500603,-1
1143,1144,11536.149676349823,289472961.4201941,970.4738935066725,1,-343506937.1568373,-1
1144,1145,11643.844429286892,203604461.15499187,107.69475293706819,1,-85868500.26520222,-1
1145,1146,12593.434418911913,205181756.41728163,949.5899896250212,1,1577295.2622897625,1
1146,1147,11610.63469509316,178681984.38430372,-982.7997238187527,-1,-26499772.03297791,-1
1147,1148,10731.556979003832,277717496.2074443,-879.0777160893285,-1,99035511.82314059,1
1148,1149,10663.927956279162,217220722.3518949,-67.62902272467,-1,-60496773.855549425,-1
1149,1150,11156.170873316538,181602685.27285525,492.2429170373762,1,-35618037.07903963,-1
1150,1151,11238.108338432545,127722121.15724383,81.93746511600693,1,-53880564.11561142,-1
1151,1152,10866.77046420832,195990407.75380674,-371.3378742242239,-1,68268286.5965629,1
1152,1153,11286.891791467893,138913890.13158563,420.12132725957235,1,-57076517.62222111,-1
1153,1154,11419.681260548703,151914687.75917834,132.7894690808098,1,13000797.627592713,1
1154,1155,11038.668240979585,122477318.58074237,-381.0130195691181,-1,-29437369.178435966,-1
1155,1156,10120.090935556967,335905783.8503912,-918.5773054226174,-1,213428465.26964885,1
1156,1157,10012.950399749647,129176700.24707808,-107.1405358073207,-1,-206729083.60331315,-1
1157,1158,8984.890142252554,389978415.1641216,-1028.0602574970926,-1,260801714.91704357,1
1158,1159,8444.789021031025,409030492.9854574,-540.101121221529,-1,19052077.821335793,1
1159,1160,9078.576554436459,190653724.89080378,633.7875334054334,1,-218376768.09465364,-1
1160,1161,8423.633035260724,221088321.71644053,-654.9435191757348,-1,30434596.825636744,1
1161,1162,6981.66831385742,561089065.0040843,-1441.9647214033039,-1,340000743.2876438,1
1162,1163,7034.116461676232,540972331.2467356,52.448147818811776,1,-20116733.757348776,-1
1163,1164,8032.134194126743,376028819.40080404,998.0177324505112,1,-164943511.84593153,-1
1164,1165,8172.948096385141,260573657.99467617,140.81390225839823,1,-115455161.40612787,-1
1165,1166,8539.327051659036,204427411.03130597,366.3789552738954,1,-56146246.963370204,-1
1166,1167,8480.924183795712,200702638.58147982,-58.40286786332399,-1,-3724772.449826151,-1
1167,1168,8241.497238124943,134406326.67741126,-239.42694567076978,-1,-66296311.90406856,-1
1168,1169,8720.302281856517,155841686.31189877,478.8050437315742,1,21435359.63448751,1
1169,1170,8609.117129160957,120758066.44793281,-111.18515269555974,-1,-35083619.86396596,-1
1170,1171,9277.435211852091,247831152.26644552,668.3180826911339,1,127073085.81851271,1
1171,1172,9958.916170222155,300120528.338583,681.4809583700644,1,52289376.072137475,1
1172,1173,10104.041449568163,171735108.28302047,145.12527934600803,1,-128385420.05556253,-1
1173,1174,10887.092406010283,271849112.2386469,783.0509564421191,1,100114003.95562646,1
1174,1175,10576.748088430813,208100696.80155733,-310.34431757946913,-1,-63748415.43708959,-1
1175,1176,11119.278073557467,232266705.14408368,542.5299851266536,1,24166008.342526346,1
1176,1177,11296.367111115283,363292422.43086255,177.08903755781648,1,131025717.28677887,1
1177,1178,10641.92029215648,240469785.05059013,-654.4468189588042,-1,-122822637.38027242,-1
1178,1179,10021.656851366546,290716151.8301659,-620.2634407899332,-1,50246366.779575795,1
1179,1180,10152.88188571079,183627247.4989405,131.2250343442447,1,-107088904.33122543,-1
1180,1181,9771.9849313991,174560646.55984372,-380.89695431169093,-1,-9066600.939096779,-1
1181,1182,9579.095229175098,114266661.63655774,-192.88970222400167,-1,-60293984.923285976,-1
1182,1183,10109.417232210397,192377533.24766523,530.3220030352986,1,78110871.61110748,1
1183,1184,10665.629532251414,206708994.50939915,556.2123000410174,1,14331461.26173392,1
1184,1185,10531.177462038992,175637885.11289102,-134.45207021242277,-1,-31071109.396508127,-1
1185,1186,10855.209517641326,183200317.33367816,324.03205560233437,1,7562432.220787138,1
1186,1187,11033.764448780803,144794518.4690693,178.55493113947705,1,-38405798.864608854,-1
1187,1188,11336.336757705772,126312181.31592904,302.57230892496955,1,-18482337.15314026,-1
1188,1189,11340.6412923475,102567089.26380965,4.304534641727514,1,-23745092.05211939,-1
1189,1190,11435.196059256243,135260475.65255618,94.55476690874275,1,32693386.38874653,1
1190,1191,10850.611997450475,173191360.6291945,-584.5840618057682,-1,37930884.97663832,1
1191,1192,9986.974169611682,349228546.2165218,-863.6378278387929,-1,176037185.5873273,1
1192,1193,9336.437371270484,270468729.95038056,-650.5367983411979,-1,-78759816.26614124,-1
1193,1194,8924.981153695875,310525127.5065657,-411.4562175746087,-1,40056397.55618513,1
1194,1195,9038.19796132983,152073548.0613553,113.21680763395489,1,-158451579.4452104,-1
1195,1196,9359.091998961872,191886741.82994506,320.89403763204245,1,39813193.768589765,1
1196,1197,9286.282079164643,195380561.00455356,-72.80991979722967,-1,3493819.174608499,1
1197,1198,9146.740662286076,152229727.96805808,-139.54141687856645,-1,-43150833.03649548,-1
1198,1199,8341.272684240319,271336104.73180956,-805.4679780457573,-1,119106376.76375148,1
1199,1200,8123.626788761257,191297318.1607971,-217.64589547906235,-1,-80038786.57101247,-1
1200,1201,8350.848942056948,125271688.4227604,227.222153295691,1,-66025629.73803669,-1
1201,1202,7879.644316348443,126486384.13515545,-471.20462570850486,-1,1214695.712395057,1
1202,1203,7832.140313939527,250737243.07000077,-47.50400240891577,-1,124250858.93484531,1
1203,1204,8445.047444101463,191118904.67406946,612.907130161936,1,-59618338.3959313,-1
1204,1205,8776.892107132122,162913968.98801434,331.8446630306589,1,-28204935.686055124,-1
1205,1206,8963.836163573638,133098522.73181432,186.9440564415163,1,-29815446.256200016,-1
1206,1207,8639.244648524924,147774466.20840114,-324.5915150487144,-1,14675943.476586819,1
1207,1208,8632.221027158299,108565965.3018957,-7.023621366624866,-1,-39208500.90650545,-1
1208,1209,8755.088452322643,98244017.65157603,122.86742516434424,1,-10321947.650319666,-1
1209,1210,8509.336669748496,71849418.94912542,-245.751782574147,-1,-26394598.702450603,-1
1210,1211,8072.780406927155,173375762.6280444,-436.5562628213411,-1,101526343.67891897,1
1211,1212,7923.775777171565,104675378.05496006,-149.00462975559003,-1,-68700384.57308434,-1
1212,1213,7906.193235935402,86596127.61361898,-17.582541236162797,-1,-18079250.441341072,-1
1213,1214,7200.625042597546,250607535.96377003,-705.5681933378564,-1,164011408.35015106,1
1214,1215,6916.3290195299805,161583510.52658945,-284.29602306756533,-1,-89024025.43718058,-1
1215,1216,7005.167999999932,77735261.49261726,88.83898046995182,1,-83848249.03397219,-1
1216,1217,6770.212422463683,112176593.16585693,-234.95557753624962,-1,34441331.67323966,1
1217,1218,7039.708322122659,120520200.44013424,269.49589965897667,1,8343607.274277315,1
1218,1219,7375.449028838381,108778865.53313734,335.7407067157219,1,-11741334.906996906,-1
1219,1220,6880.6077505129215,116855875.83017738,-494.8412783254598,-1,8077010.297040045,1
1220,1221,6770.450649001408,76007807.15694134,-110.15710151151325,-1,-40848068.67323604,-1
1221,1222,6655.886504582357,79320028.20642784,-114.56414441905144,-1,3312221.049486503,1
1222,1223,6927.674133702622,57127402.86626153,271.7876291202656,1,-22192625.340166315,-1
1223,1224,7031.073382307567,54675016.38553762,103.39924860494466,1,-2452386.48072391,-1
1224,1225,6805.292413202912,82640274.71476385,-225.78096910465501,-1,27965258.329226233,1
1225,1226,6794.840198985238,50873000.24599442,-10.452214217673827,-1,-31767274.46876943,-1
1226,1227,6905.094897777332,60455525.22498697,110.25469879209413,1,9582524.978992552,1
1227,1228,7626.452753706586,255377331.21855143,721.3578559292537,1,194921805.99356446,1
1228,1229,8018.116014112293,156220573.46965975,391.66326040570675,1,-99156757.74889168,-1
1229,1230,8032.410795770946,72034914.7856839,14.294781658652937,1,-84185658.68397585,-1
1230,1231,8258.809845711743,103681968.72193927,226.39904994079734,1,31647053.936255366,1
1231,1232,8026.945552203709,80354992.63337986,-231.86429350803428,-1,-23326976.088559404,-1
1232,1233,8006.025920581184,80810629.0534444,-20.91963162252432,-1,455636.4200645387,1
1233,1234,8107.1891490488515,101693113.99436645,101.16322846766707,1,20882484.94092205,1
1234,1235,8255.483640810031,99476992.21700703,148.29449176117942,1,-2216121.777359426,-1
1235,1236,8601.605773429837,128147873.5664494,346.1221326198065,1,28670881.349442378,1
1236,1237,8815.981263490625,94883961.42289631,214.37549006078734,1,-33263912.143553093,-1
1237,1238,8889.206477578147,69980857.58700985,73.22521408752255,1,-24903103.835886464,-1
1238,1239,9003.25779272041,107090307.40598038,114.05131514226196,1,37109449.81897053,1
1239,1240,9442.73122504661,220435446.8455599,439.47343232620005,1,113345139.43957952,1
1240,1241,9018.766053148822,246949324.06438294,-423.9651718977875,-1,26513877.218823045,1
1241,1242,8987.968308745638,115497372.02596326,-30.79774440318397,-1,-131451952.03841968,-1
1242,1243,9154.496773048591,99922387.90217356,166.52846430295358,1,-15574984.123789698,-1
1243,1244,9314.99072117412,94580929.74981195,160.49394812552782,1,-5341458.1523616165,-1
1244,1245,9327.763611412545,63170750.30985102,12.772890238426044,1,-31410179.439960927,-1
1245,1246,9161.374152110864,107367921.4796081,-166.3894593016812,-1,44197171.16975708,1
1246,1247,8981.58271576037,68413642.88978499,-179.7914363504933,-1,-38954278.58982311,-1
1247,1248,9152.2356125119,87945569.533258,170.65289675152962,1,19531926.643473014,1
1248,1249,9506.163960643818,146405056.9262351,353.928348131918,1,58459487.3929771,1
1249,1250,9694.122544142707,95349142.03836401,187.9585834988884,1,-51055914.8878711,-1
1250,1251,9834.615455387535,84297759.9209481,140.49291124482806,1,-11051382.117415905,-1
1251,1252,9502.605811670983,87049934.50389282,-332.0096437165521,-1,2752174.582944721,1
1252,1253,9335.891446574537,74788937.6325503,-166.71436509644627,-1,-12260996.871342525,-1
1253,1254,9177.346607817066,97713852.69733681,-158.54483875747064,-1,22924915.06478651,1
1254,1255,9233.577368691987,60660512.11934755,56.23076087492154,1,-37053340.57798926,-1
1255,1256,9123.360421154273,86659740.70697652,-110.21694753771408,-1,25999228.587628968,1
1256,1257,8609.743331768603,132800008.94157253,-513.6170893856706,-1,46140268.234596014,1
1257,1258,8423.858466688569,90011770.46647835,-185.8848650800337,-1,-42788238.475094184,-1
1258,1259,8581.215482066558,69644953.1229627,157.35701537798923,1,-20366817.34351565,-1
