ID;Date;Axe;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité;Nombre de trains à l'heure pour un train en retard
INT_5_B;2014-11;Est Centre;LIMOGES;BORDEAUX ST JEAN;30;30;0;5;83.3;5.0
INT_13_B;2014-11;Est Centre;NÎMES;CLERMONT FERRAND;30;30;0;1;96.7;29.0
INT_23_B;2014-11;Est Centre;TROYES;PARIS EST;229;229;0;32;86.0;6.2
INT_16_A;2015-01;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;58;57;1;5;91.2;10.4
INT_14_A;2015-02;Est Centre;CLERMONT FERRAND;PARIS BERCY;202;202;0;19;90.6;9.6
INT_15_A;2015-02;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;149;148;1;5;96.6;28.6
INT_25_B;2015-01;Nord-Normandie;ROUEN;PARIS ST LAZARE;298;286;12;22;92.3;12.0
INT_19_A;2015-02;Nord-Normandie;MAUBEUGE;PARIS NORD;133;133;0;22;83.5;5.0
INT_3_A;2015-02;Est Centre;BÉZIERS;CLERMONT FERRAND;28;28;0;4;85.7;6.0
INT_13_B;2015-02;Est Centre;NÎMES;CLERMONT FERRAND;74;52;22;1;98.1;51.0
INT_20_B;2015-01;Est Centre;PARIS BERCY;NEVERS;147;146;1;12;91.8;11.2
INT_20_B;2015-02;Est Centre;PARIS BERCY;NEVERS;135;134;1;16;88.1;7.4
INT_10_A;2015-02;Nord-Normandie;CAEN;TOURS;60;60;0;7;88.3;7.6
INT_18_A;2015-04;Est Centre;LYON PART DIEU;NANTES;90;89;1;11;87.6;7.1
INT_4_B;2015-04;Atlantique Méd.;NICE;BORDEAUX ST JEAN;177;177;0;31;82.5;4.7
INT_19_B;2015-04;Nord-Normandie;PARIS NORD;MAUBEUGE;97;97;0;6;93.8;15.2
INT_1_B;2015-04;Nord-Normandie;PARIS NORD;AMIENS;161;160;1;26;83.8;5.2
INT_23_A;2015-04;Est Centre;PARIS EST;TROYES;261;232;29;14;94.0;15.6
INT_20_A;2015-04;Est Centre;NEVERS;PARIS BERCY;149;149;0;15;89.9;8.9
INT_21_A;2014-12;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;363;363;0;72;80.2;4.0
INT_11_A;2014-12;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;75;71;4;18;74.6;2.9
INT_16_A;2014-12;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;86;83;3;9;89.2;8.2
INT_14_A;2014-12;Est Centre;CLERMONT FERRAND;PARIS BERCY;234;234;0;22;90.6;9.6
INT_8_A;2014-12;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;120;120;0;26;78.3;3.6
INT_5_A;2014-12;Est Centre;BORDEAUX ST JEAN;LIMOGES;31;31;0;5;83.9;5.2
INT_9_A;2014-12;Nord-Normandie;CAEN;PARIS ST LAZARE;187;185;2;20;89.2;8.3
INT_5_B;2014-12;Est Centre;LIMOGES;BORDEAUX ST JEAN;33;31;2;3;90.3;9.3
INT_2_A;2014-12;Est Centre;BELFORT;PARIS EST;126;124;2;17;86.3;6.3
INT_13_B;2014-12;Est Centre;NÎMES;CLERMONT FERRAND;5;4;1;0;100.0;
INT_24_B;2015-04;Nord-Normandie;TROUVILLE DEAUVILLE;PARIS ST LAZARE;76;76;0;5;93.4;14.2
INT_22_A;2015-05;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;113;113;0;10;91.2;10.3
INT_21_A;2015-05;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;323;323;0;38;88.2;7.5
INT_6_B;2015-05;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;72;71;1;8;88.7;7.9
INT_25_B;2015-04;Nord-Normandie;ROUEN;PARIS ST LAZARE;288;287;1;17;94.1;15.9
INT_5_B;2015-05;Est Centre;LIMOGES;BORDEAUX ST JEAN;32;31;1;2;93.5;14.5
INT_7_A;2015-05;Nord-Normandie;BOULOGNE;PARIS NORD;57;57;0;2;96.5;27.5
INT_16_B;2015-06;Atlantique Méd.;TOULOUSE MATABIAU;HENDAYE;101;99;2;13;86.9;6.6
INT_8_B;2015-06;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;120;120;0;16;86.7;6.5
INT_6_A;2015-07;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;74;72;2;22;69.4;2.3
INT_25_A;2015-06;Nord-Normandie;PARIS ST LAZARE;ROUEN;327;321;6;34;89.4;8.4
INT_8_A;2015-07;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;124;124;0;22;82.3;4.6
INT_4_B;2015-06;Atlantique Méd.;NICE;BORDEAUX ST JEAN;182;177;5;66;62.7;1.7
INT_25_B;2015-06;Nord-Normandie;ROUEN;PARIS ST LAZARE;289;284;5;18;93.7;14.8
INT_20_B;2015-06;Est Centre;PARIS BERCY;NEVERS;156;156;0;33;78.8;3.7
INT_23_A;2015-06;Est Centre;PARIS EST;TROYES;272;269;3;32;88.1;7.4
INT_2_A;2015-07;Est Centre;BELFORT;PARIS EST;104;104;0;13;87.5;7.0
INT_16_B;2015-07;Atlantique Méd.;TOULOUSE MATABIAU;HENDAYE;115;114;1;14;87.7;7.1
INT_17_B;2015-07;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;304;304;0;43;85.9;6.1
INT_6_B;2015-07;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;73;72;1;25;65.3;1.9
INT_22_B;2015-07;Centre Sud-Ouest;TOURS;PARIS AUSTERLITZ;124;124;0;25;79.8;4.0
INT_19_B;2015-07;Nord-Normandie;PARIS NORD;MAUBEUGE;127;125;2;9;92.8;12.9
INT_3_A;2015-08;Est Centre;BÉZIERS;CLERMONT FERRAND;31;31;0;3;90.3;9.3
INT_18_B;2015-07;Est Centre;NANTES;LYON PART DIEU;21;18;3;4;77.8;3.5
INT_1_A;2015-08;Nord-Normandie;AMIENS;PARIS NORD;167;167;0;48;71.3;2.5
INT_2_B;2015-07;Est Centre;PARIS EST;BELFORT;118;118;0;16;86.4;6.4
INT_5_A;2015-08;Est Centre;BORDEAUX ST JEAN;LIMOGES;31;31;0;0;100.0;
INT_6_A;2015-08;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;74;71;3;19;73.2;2.7
INT_21_A;2015-08;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;357;356;1;32;91.0;10.1
INT_17_B;2015-11;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;326;324;2;46;85.8;6.0
INT_15_B;2015-11;Nord-Normandie;PARIS VAUGIRARD;GRANVILLE;94;89;5;9;89.9;8.9
INT_4_A;2015-12;Atlantique Méd.;BORDEAUX ST JEAN;NICE;199;189;10;16;91.5;10.8
INT_14_A;2015-12;Est Centre;CLERMONT FERRAND;PARIS BERCY;225;224;1;28;87.5;7.0
INT_25_A;2015-11;Nord-Normandie;PARIS ST LAZARE;ROUEN;288;285;3;25;91.2;10.4
INT_25_A;2015-12;Nord-Normandie;PARIS ST LAZARE;ROUEN;309;303;6;20;93.4;14.2
INT_22_B;2015-12;Centre Sud-Ouest;TOURS;PARIS AUSTERLITZ;124;123;1;16;87.0;6.7
INT_5_A;2016-01;Est Centre;BORDEAUX ST JEAN;LIMOGES;31;30;1;3;90.0;9.0
INT_2_A;2016-01;Est Centre;BELFORT;PARIS EST;114;112;2;4;96.4;27.0
INT_21_B;2015-11;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;335;330;5;98;70.3;2.4
INT_8_B;2015-11;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;121;120;1;21;82.5;4.7
INT_16_A;2015-11;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;74;74;0;5;93.2;13.8
INT_17_A;2015-11;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;335;331;4;34;89.7;8.7
INT_14_B;2015-11;Est Centre;PARIS BERCY;CLERMONT FERRAND;226;226;0;24;89.4;8.4
INT_4_B;2015-11;Atlantique Méd.;NICE;BORDEAUX ST JEAN;185;177;8;41;76.8;3.3
INT_19_B;2015-11;Nord-Normandie;PARIS NORD;MAUBEUGE;232;231;1;36;84.4;5.4
INT_19_A;2015-11;Nord-Normandie;MAUBEUGE;PARIS NORD;276;275;1;45;83.6;5.1
INT_23_A;2015-11;Est Centre;PARIS EST;TROYES;211;209;2;14;93.3;13.9
INT_13_B;2015-11;Est Centre;NÎMES;CLERMONT FERRAND;;;0;;;
INT_24_A;2015-10;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;84;84;0;6;92.9;13.0
INT_17_B;2015-10;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;350;349;1;42;88.0;7.3
INT_11_A;2015-11;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;94;93;1;19;79.6;3.9
INT_8_A;2015-11;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;119;119;0;30;74.8;3.0
INT_15_A;2015-11;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;100;89;11;10;88.8;7.9
INT_7_A;2015-11;Nord-Normandie;BOULOGNE;PARIS NORD;148;146;2;24;83.6;5.1
INT_9_A;2015-11;Nord-Normandie;CAEN;PARIS ST LAZARE;189;186;3;24;87.1;6.8
INT_1_B;2015-10;Nord-Normandie;PARIS NORD;AMIENS;118;118;0;21;82.2;4.6
INT_10_B;2015-10;Nord-Normandie;TOURS;CAEN;60;60;0;7;88.3;7.6
INT_13_A;2015-11;Est Centre;CLERMONT FERRAND;NÎMES;;;0;;;
INT_11_B;2016-05;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;19;19;0;1;94.7;18.0
INT_14_A;2016-05;Est Centre;CLERMONT FERRAND;PARIS BERCY;172;172;0;38;77.9;3.5
INT_15_A;2016-05;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;155;151;4;21;86.1;6.2
INT_6_B;2016-05;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;80;80;0;17;78.8;3.7
INT_5_B;2016-05;Est Centre;LIMOGES;BORDEAUX ST JEAN;23;23;0;3;87.0;6.7
INT_20_B;2016-05;Est Centre;PARIS BERCY;NEVERS;117;117;0;24;79.5;3.9
INT_13_A;2016-05;Est Centre;CLERMONT FERRAND;NÎMES;27;27;0;0;100.0;
INT_24_B;2016-06;Nord-Normandie;TROUVILLE DEAUVILLE;PARIS ST LAZARE;43;43;0;10;76.7;3.3
INT_24_A;2016-06;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;42;41;1;5;87.8;7.2
INT_22_A;2016-06;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;85;85;0;30;64.7;1.8
INT_6_A;2016-07;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;93;93;0;17;81.7;4.5
INT_11_A;2016-07;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;16;16;0;1;93.8;15.0
INT_15_A;2016-07;Nord-Normandie;GRANVILLE;PARIS VAUGIRARD;167;165;2;19;88.5;7.7
INT_4_B;2016-07;Atlantique Méd.;NICE;BORDEAUX ST JEAN;186;184;2;69;62.5;1.7
INT_18_B;2016-07;Est Centre;NANTES;LYON PART DIEU;66;62;4;7;88.7;7.9
INT_20_B;2016-06;Est Centre;PARIS BERCY;NEVERS;72;70;2;36;48.6;0.9
INT_21_B;2016-08;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;286;282;4;96;66.0;1.9
INT_4_A;2016-09;Atlantique Méd.;BORDEAUX ST JEAN;NICE;178;177;1;56;68.4;2.2
INT_14_A;2016-08;Est Centre;CLERMONT FERRAND;PARIS BERCY;215;214;1;32;85.0;5.7
INT_25_A;2016-08;Nord-Normandie;PARIS ST LAZARE;ROUEN;251;247;4;25;89.9;8.9
INT_19_B;2016-08;Nord-Normandie;PARIS NORD;MAUBEUGE;271;267;4;39;85.4;5.8
INT_19_A;2016-08;Nord-Normandie;MAUBEUGE;PARIS NORD;267;260;7;20;92.3;12.0
INT_20_B;2016-08;Est Centre;PARIS BERCY;NEVERS;157;155;2;19;87.7;7.2
INT_2_B;2016-08;Est Centre;PARIS EST;BELFORT;67;67;0;6;91.0;10.2
INT_23_A;2016-08;Est Centre;PARIS EST;TROYES;218;218;0;36;83.5;5.1
INT_22_A;2016-10;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;112;112;0;32;71.4;2.5
INT_17_B;2016-09;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;342;337;5;33;90.2;9.2
INT_8_A;2016-09;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;117;114;3;36;68.4;2.2
INT_22_B;2016-09;Centre Sud-Ouest;TOURS;PARIS AUSTERLITZ;125;125;0;43;65.6;1.9
INT_3_B;2016-10;Est Centre;CLERMONT FERRAND;BÉZIERS;62;62;0;2;96.8;30.0
INT_3_B;2016-09;Est Centre;CLERMONT FERRAND;BÉZIERS;58;56;2;2;96.4;27.0
INT_5_A;2016-10;Est Centre;BORDEAUX ST JEAN;LIMOGES;28;28;0;1;96.4;27.0
INT_4_B;2016-09;Atlantique Méd.;NICE;BORDEAUX ST JEAN;168;165;3;69;58.2;1.4
INT_18_B;2016-09;Est Centre;NANTES;LYON PART DIEU;65;65;0;7;89.2;8.3
INT_20_B;2016-09;Est Centre;PARIS BERCY;NEVERS;156;156;0;19;87.8;7.2
INT_11_B;2017-01;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;30;27;3;4;85.2;5.8
INT_17_B;2016-12;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;363;360;3;33;90.8;9.9
INT_11_A;2017-01;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;34;31;3;1;96.8;30.0
INT_13_A;2017-01;Est Centre;CLERMONT FERRAND;NÎMES;33;31;2;3;90.3;9.3
INT_19_A;2017-01;Nord-Normandie;MAUBEUGE;PARIS NORD;295;292;3;20;93.2;13.6
INT_7_B;2016-12;Nord-Normandie;PARIS NORD;BOULOGNE;152;151;1;15;90.1;9.1
INT_9_A;2017-01;Nord-Normandie;CAEN;PARIS ST LAZARE;196;192;4;18;90.6;9.7
INT_13_B;2017-01;Est Centre;NÎMES;CLERMONT FERRAND;32;31;1;12;61.3;1.6
INT_24_A;2016-10;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;78;78;0;28;64.1;1.8
INT_14_A;2016-11;Est Centre;CLERMONT FERRAND;PARIS BERCY;221;219;2;32;85.4;5.8
INT_17_A;2016-11;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;331;325;6;19;94.2;16.1
INT_3_B;2016-11;Est Centre;CLERMONT FERRAND;BÉZIERS;61;60;1;2;96.7;29.0
INT_19_B;2016-10;Nord-Normandie;PARIS NORD;MAUBEUGE;300;299;1;39;87.0;6.7
INT_7_B;2016-10;Nord-Normandie;PARIS NORD;BOULOGNE;151;149;2;15;89.9;8.9
INT_9_A;2016-11;Nord-Normandie;CAEN;PARIS ST LAZARE;189;188;1;18;90.4;9.4
INT_2_B;2016-11;Est Centre;PARIS EST;BELFORT;108;108;0;6;94.4;17.0
INT_10_A;2016-11;Nord-Normandie;CAEN;TOURS;65;64;1;12;81.3;4.3
INT_3_A;2016-11;Est Centre;BÉZIERS;CLERMONT FERRAND;61;60;1;0;100.0;
INT_24_A;2017-01;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;81;79;2;28;64.6;1.8
INT_21_B;2017-02;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;312;308;4;96;68.8;2.2
INT_8_A;2017-02;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;111;111;0;36;67.6;2.1
INT_14_B;2017-01;Est Centre;PARIS BERCY;CLERMONT FERRAND;237;234;3;16;93.2;13.6
INT_7_A;2017-02;Nord-Normandie;BOULOGNE;PARIS NORD;137;136;1;20;85.3;5.8
INT_1_B;2017-01;Nord-Normandie;PARIS NORD;AMIENS;218;213;5;12;94.4;16.8
INT_5_B;2017-02;Est Centre;LIMOGES;BORDEAUX ST JEAN;28;28;0;2;92.9;13.0
INT_2_A;2017-02;Est Centre;BELFORT;PARIS EST;121;118;3;11;90.7;9.7
INT_11_B;2017-02;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;;;;4;;
INT_12_B;2017-03;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;201;200;1;30;85.0;5.7
INT_21_A;2017-04;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;336;333;3;79;76.3;3.2
INT_14_A;2017-04;Est Centre;CLERMONT FERRAND;PARIS BERCY;227;224;3;32;85.7;6.0
INT_16_A;2017-04;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;122;118;4;10;91.5;10.8
INT_25_A;2017-03;Nord-Normandie;PARIS ST LAZARE;ROUEN;299;295;4;25;91.5;10.8
INT_14_B;2017-04;Est Centre;PARIS BERCY;CLERMONT FERRAND;222;221;1;16;92.8;12.8
INT_23_A;2017-04;Est Centre;PARIS EST;TROYES;205;202;3;36;82.2;4.6
INT_2_A;2017-04;Est Centre;BELFORT;PARIS EST;122;121;1;11;90.9;10.0
INT_3_A;2017-04;Est Centre;BÉZIERS;CLERMONT FERRAND;54;53;1;0;100.0;
INT_14_A;2014-07;Est Centre;CLERMONT FERRAND;PARIS BERCY;213;212;1;23;89.2;8.2
INT_25_A;2014-07;Nord-Normandie;PARIS ST LAZARE;ROUEN;261;253;8;40;84.2;5.3
INT_14_B;2014-07;Est Centre;PARIS BERCY;CLERMONT FERRAND;217;216;1;13;94.0;15.6
INT_19_B;2014-07;Nord-Normandie;PARIS NORD;MAUBEUGE;305;305;0;26;91.5;10.7
INT_3_A;2014-07;Est Centre;BÉZIERS;CLERMONT FERRAND;31;31;0;2;93.5;14.5
INT_13_B;2014-07;Est Centre;NÎMES;CLERMONT FERRAND;31;31;0;4;87.1;6.8
INT_20_B;2014-07;Est Centre;PARIS BERCY;NEVERS;150;149;1;18;87.9;7.3
INT_23_B;2014-07;Est Centre;TROYES;PARIS EST;233;231;2;19;91.8;11.2
INT_5_A;2014-11;Est Centre;BORDEAUX ST JEAN;LIMOGES;20;20;0;1;95.0;19.0
INT_11_B;2015-09;Centre Sud-Ouest;PARIS AUSTERLITZ;CERBERE;100;98;2;9;90.8;9.9
INT_16_B;2015-09;Atlantique Méd.;TOULOUSE MATABIAU;HENDAYE;83;83;0;6;92.8;12.8
INT_17_B;2015-09;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;351;349;2;25;92.8;13.0
INT_12_B;2015-09;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;195;194;1;21;89.2;8.2
INT_14_A;2015-09;Est Centre;CLERMONT FERRAND;PARIS BERCY;225;223;2;19;91.5;10.7
INT_16_A;2015-09;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;113;112;1;10;91.1;10.2
INT_9_B;2015-09;Nord-Normandie;PARIS ST LAZARE;CAEN;210;208;2;24;88.5;7.7
INT_20_B;2015-09;Est Centre;PARIS BERCY;NEVERS;148;147;1;22;85.0;5.7
INT_2_B;2015-09;Est Centre;PARIS EST;BELFORT;124;122;2;15;87.7;7.1
INT_2_A;2015-10;Est Centre;BELFORT;PARIS EST;134;133;1;9;93.2;13.8
INT_6_A;2015-11;Atlantique Méd.;BORDEAUX ST JEAN;NANTES;74;70;4;7;90.0;9.0
INT_12_A;2015-11;Nord-Normandie;CHERBOURG;PARIS ST LAZARE;189;187;2;41;78.1;3.6
INT_3_B;2015-11;Est Centre;CLERMONT FERRAND;BÉZIERS;32;30;2;1;96.7;29.0
INT_3_B;2015-12;Est Centre;CLERMONT FERRAND;BÉZIERS;33;31;2;3;90.3;9.3
INT_18_A;2015-11;Est Centre;LYON PART DIEU;NANTES;70;67;3;4;94.0;15.8
INT_18_A;2015-12;Est Centre;LYON PART DIEU;NANTES;78;76;2;7;90.8;9.9
INT_3_A;2015-11;Est Centre;BÉZIERS;CLERMONT FERRAND;31;30;1;1;96.7;29.0
INT_7_B;2015-11;Nord-Normandie;PARIS NORD;BOULOGNE;144;144;0;15;89.6;8.6
INT_23_B;2015-10;Est Centre;TROYES;PARIS EST;236;236;0;25;89.4;8.4
INT_5_A;2015-12;Est Centre;BORDEAUX ST JEAN;LIMOGES;31;30;1;0;100.0;
INT_22_A;2016-01;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;121;118;3;14;88.1;7.4
INT_12_B;2016-01;Nord-Normandie;PARIS ST LAZARE;CHERBOURG;192;192;0;16;91.7;11.0
INT_17_A;2016-01;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;347;342;5;21;93.9;15.3
INT_12_A;2016-01;Nord-Normandie;CHERBOURG;PARIS ST LAZARE;188;186;2;19;89.8;8.8
INT_9_B;2016-01;Nord-Normandie;PARIS ST LAZARE;CAEN;214;213;1;28;86.9;6.6
INT_4_B;2016-01;Atlantique Méd.;NICE;BORDEAUX ST JEAN;185;182;3;38;79.1;3.8
INT_20_A;2016-01;Est Centre;NEVERS;PARIS BERCY;152;149;3;9;94.0;15.6
INT_10_A;2016-01;Nord-Normandie;CAEN;TOURS;67;67;0;3;95.5;21.3
INT_24_B;2015-10;Nord-Normandie;TROUVILLE DEAUVILLE;PARIS ST LAZARE;77;77;0;10;87.0;6.7
INT_22_A;2015-10;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;128;128;0;46;64.1;1.8
INT_15_B;2015-10;Nord-Normandie;PARIS VAUGIRARD;GRANVILLE;99;98;1;6;93.9;15.3
INT_12_A;2015-10;Nord-Normandie;CHERBOURG;PARIS ST LAZARE;193;192;1;15;92.2;11.8
INT_11_A;2015-10;Centre Sud-Ouest;CERBERE;PARIS AUSTERLITZ;95;95;0;10;89.5;8.5
INT_6_B;2015-10;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;71;71;0;23;67.6;2.1
INT_14_B;2015-10;Est Centre;PARIS BERCY;CLERMONT FERRAND;235;235;0;33;86.0;6.1
INT_19_A;2015-10;Nord-Normandie;MAUBEUGE;PARIS NORD;281;279;2;42;84.9;5.6
INT_2_B;2015-10;Est Centre;PARIS EST;BELFORT;126;126;0;12;90.5;9.5
INT_13_B;2015-10;Est Centre;NÎMES;CLERMONT FERRAND;;;0;;;
INT_21_B;2015-12;Centre Sud-Ouest;PARIS AUSTERLITZ;ORLÉANS;351;347;4;113;67.4;2.1
INT_22_A;2015-12;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;127;126;1;28;77.8;3.5
INT_17_B;2015-12;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;360;358;2;21;94.1;16.0
INT_14_B;2015-12;Est Centre;PARIS BERCY;CLERMONT FERRAND;236;235;1;24;89.8;8.8
INT_25_B;2015-12;Nord-Normandie;ROUEN;PARIS ST LAZARE;283;278;5;14;95.0;18.9
INT_3_A;2016-01;Est Centre;BÉZIERS;CLERMONT FERRAND;31;31;0;2;93.5;14.5
INT_1_A;2016-01;Nord-Normandie;AMIENS;PARIS NORD;114;113;1;19;83.2;4.9
INT_23_A;2015-12;Est Centre;PARIS EST;TROYES;280;275;5;25;90.9;10.0
INT_2_B;2015-12;Est Centre;PARIS EST;BELFORT;110;109;1;11;89.9;8.9
INT_23_B;2015-12;Est Centre;TROYES;PARIS EST;217;214;3;14;93.5;14.3
INT_17_B;2016-01;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;349;346;3;31;91.0;10.2
INT_8_A;2016-02;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;107;102;5;13;87.3;6.8
INT_16_A;2016-02;Atlantique Méd.;HENDAYE;TOULOUSE MATABIAU;75;75;0;7;90.7;9.7
INT_17_A;2016-02;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;338;332;6;24;92.8;12.8
INT_18_A;2016-02;Est Centre;LYON PART DIEU;NANTES;100;95;5;5;94.7;18.0
INT_9_A;2016-02;Nord-Normandie;CAEN;PARIS ST LAZARE;180;178;2;10;94.4;16.8
INT_10_B;2016-01;Nord-Normandie;TOURS;CAEN;62;62;0;5;91.9;11.4
INT_24_A;2016-02;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;75;75;0;7;90.7;9.7
INT_4_A;2016-03;Atlantique Méd.;BORDEAUX ST JEAN;NICE;183;177;6;32;81.9;4.5
INT_22_B;2016-02;Centre Sud-Ouest;TOURS;PARIS AUSTERLITZ;120;120;0;4;96.7;29.0
INT_17_A;2016-03;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;334;334;0;31;90.7;9.8
INT_7_A;2016-03;Nord-Normandie;BOULOGNE;PARIS NORD;138;135;3;23;83.0;4.9
INT_5_B;2016-03;Est Centre;LIMOGES;BORDEAUX ST JEAN;28;27;1;1;96.3;26.0
INT_13_B;2016-02;Est Centre;NÎMES;CLERMONT FERRAND;29;29;0;1;96.6;28.0
INT_1_B;2016-02;Nord-Normandie;PARIS NORD;AMIENS;110;110;0;17;84.5;5.5
INT_1_A;2016-03;Nord-Normandie;AMIENS;PARIS NORD;116;115;1;23;80.0;4.0
INT_20_A;2016-02;Est Centre;NEVERS;PARIS BERCY;145;139;6;12;91.4;10.6
INT_8_B;2016-03;Centre Sud-Ouest;PARIS AUSTERLITZ;BOURGES;113;110;3;8;92.7;12.8
INT_17_B;2016-03;Nord-Normandie;PARIS ST LAZARE;LE HAVRE;348;347;1;37;89.3;8.4
INT_25_A;2016-03;Nord-Normandie;PARIS ST LAZARE;ROUEN;269;268;1;20;92.5;12.4
INT_22_B;2016-03;Centre Sud-Ouest;TOURS;PARIS AUSTERLITZ;101;100;1;13;87.0;6.7
INT_14_B;2016-03;Est Centre;PARIS BERCY;CLERMONT FERRAND;214;213;1;27;87.3;6.9
INT_9_B;2016-03;Nord-Normandie;PARIS ST LAZARE;CAEN;206;204;2;27;86.8;6.6
INT_4_B;2016-03;Atlantique Méd.;NICE;BORDEAUX ST JEAN;174;170;4;40;76.5;3.3
INT_7_B;2016-03;Nord-Normandie;PARIS NORD;BOULOGNE;136;135;1;16;88.1;7.4
INT_20_B;2016-03;Est Centre;PARIS BERCY;NEVERS;133;132;1;16;87.9;7.3
INT_20_A;2016-03;Est Centre;NEVERS;PARIS BERCY;140;138;2;17;87.7;7.1
INT_24_A;2016-05;Nord-Normandie;PARIS ST LAZARE;TROUVILLE DEAUVILLE;75;74;1;10;86.5;6.4
INT_15_B;2016-05;Nord-Normandie;PARIS VAUGIRARD;GRANVILLE;149;145;4;24;83.4;5.0
INT_25_A;2016-05;Nord-Normandie;PARIS ST LAZARE;ROUEN;255;251;4;25;90.0;9.0
INT_8_A;2016-06;Centre Sud-Ouest;BOURGES;PARIS AUSTERLITZ;55;55;0;13;76.4;3.2
INT_13_A;2016-06;Est Centre;CLERMONT FERRAND;NÎMES;10;10;0;1;90.0;9.0
INT_7_B;2016-05;Nord-Normandie;PARIS NORD;BOULOGNE;136;132;4;22;83.3;5.0
INT_9_A;2016-06;Nord-Normandie;CAEN;PARIS ST LAZARE;129;129;0;24;81.4;4.4
INT_22_A;2016-09;Centre Sud-Ouest;PARIS AUSTERLITZ;TOURS;119;117;2;32;72.6;2.7
INT_21_A;2016-08;Centre Sud-Ouest;ORLÉANS;PARIS AUSTERLITZ;288;282;6;79;72.0;2.6
INT_17_A;2016-09;Nord-Normandie;LE HAVRE;PARIS ST LAZARE;345;339;6;19;94.4;16.8
INT_6_B;2016-08;Atlantique Méd.;NANTES;BORDEAUX ST JEAN;92;91;1;23;74.7;3.0
INT_9_B;2016-08;Nord-Normandie;PARIS ST LAZARE;CAEN;210;208;2;41;80.3;4.1
